clone_id,env,regime,anc,ref,kk_pop_id,fitness_gain_avg,fitness_gain_sd,env_group_mean,mc_gain,multi_count,single_count,tot_hits,pop_id
G06_A3_E01_1,SC30C,sexual,0,0,a3_E01,-0.0271653746714853,0.002035957739502,-0.016458419381894417,-0.010706955289590883,6,14,20,G06_A3_E01
G06_A3_E01_1,SC37C,sexual,0,0,a3_E01,0.0112345755767961,0.0212105107436995,0.013476052238255685,-0.002241476661459584,6,14,20,G06_A3_E01
G06_A3_E01_1,YPD,sexual,0,0,a3_E01,-0.0102585157632115,0.0053839918134085,0.006513714805136206,-0.016772230568347708,6,14,20,G06_A3_E01
G06_A3_E01_2,lowP,sexual,0,0,a3_E01,0.003175961596432,0.0183506530146141,0.004241308982132484,-0.001065347385700484,5,15,20,G06_A3_E01
G06_A3_E01_2,SC_0.2M_NaCl,sexual,0,0,a3_E01,0.038064772621348,0.0135499912383497,0.012973845153084822,0.025090927468263177,5,15,20,G06_A3_E01
G06_A3_E01_2,SC_pH7.3,sexual,0,0,a3_E01,0.0708718797197042,0.0018104922462072,0.08577456353872868,-0.014902683819024487,5,15,20,G06_A3_E01
G06_A3_E01_2,SC30C,sexual,0,0,a3_E01,-0.0207660117559299,0.0097573050174049,-0.016458419381894417,-0.004307592374035482,5,15,20,G06_A3_E01
G06_A3_E01_2,SC37C,sexual,0,0,a3_E01,0.0177096233406362,0.0134507542730093,0.013476052238255685,0.004233571102380516,5,15,20,G06_A3_E01
G06_A3_E01_2,YPD,sexual,0,0,a3_E01,0.0038618468279134,0.0123990178536694,0.006513714805136206,-0.002651867977222806,5,15,20,G06_A3_E01
H04_A3_A02_1,lowP,sexual,0,0,a3_A02,0.0057629474305476,0.0052059280721686,0.004241308982132484,0.0015216384484151163,7,12,19,H04_A3_A02
H04_A3_A02_1,SC_0.2M_NaCl,sexual,0,0,a3_A02,0.0239302719944722,0.0149996503299291,0.012973845153084822,0.010956426841387376,7,12,19,H04_A3_A02
H04_A3_A02_1,SC_pH7.3,sexual,0,0,a3_A02,0.0989285486970878,0.0039632777453932,0.08577456353872868,0.01315398515835911,7,12,19,H04_A3_A02
H04_A3_A02_1,SC30C,sexual,0,0,a3_A02,-0.0170934498030936,0.0008453428886865,-0.016458419381894417,-0.0006350304211991814,7,12,19,H04_A3_A02
H04_A3_A02_1,SC37C,sexual,0,0,a3_A02,0.0212198499222884,0.02097019477943,0.013476052238255685,0.007743797684032716,7,12,19,H04_A3_A02
H04_A3_A02_1,YPD,sexual,0,0,a3_A02,0.0009928529927893,0.0033319907870603,0.006513714805136206,-0.005520861812346906,7,12,19,H04_A3_A02
H04_A3_A02_2,lowP,sexual,0,0,a3_A02,0.0093502036140621,0.002912395499422,0.004241308982132484,0.0051088946319296155,7,14,21,H04_A3_A02
H04_A3_A02_2,SC_0.2M_NaCl,sexual,0,0,a3_A02,0.0069827131294285,0.0034370681948877,0.012973845153084822,-0.005991132023656322,7,14,21,H04_A3_A02
H04_A3_A02_2,SC_pH7.3,sexual,0,0,a3_A02,0.100508836176811,8.25179229237814e-05,0.08577456353872868,0.014734272638082316,7,14,21,H04_A3_A02
H04_A3_A02_2,SC30C,sexual,0,0,a3_A02,0.0010161470427741,0.0009159244927131,-0.016458419381894417,0.017474566424668516,7,14,21,H04_A3_A02
H04_A3_A02_2,SC37C,sexual,0,0,a3_A02,0.0125701368015542,0.0132807707699716,0.013476052238255685,-0.0009059154367014842,7,14,21,H04_A3_A02
H04_A3_A02_2,YPD,sexual,0,0,a3_A02,0.0049568811187496,0.0023757134310527,0.006513714805136206,-0.001556833686386606,7,14,21,H04_A3_A02
H05_A1.1_D12_1,lowP,asexual,0,0,a1.1_D12,-0.0675823872680097,0.007588395310453,-0.06593941004154427,-0.0016429772264654335,18,28,46,H05_A1.1_D12
H05_A1.1_D12_1,SC_0.2M_NaCl,asexual,0,0,a1.1_D12,-0.0055956177634649,0.0057881236603039,-0.021914136913430138,0.016318519149965238,18,28,46,H05_A1.1_D12
H05_A1.1_D12_1,SC_pH7.3,asexual,0,0,a1.1_D12,0.050649142552124,0.010511352562309,0.029968819668503028,0.020680322883620973,18,28,46,H05_A1.1_D12
H05_A1.1_D12_1,SC30C,asexual,0,0,a1.1_D12,-0.0445223459754988,0.0045018321658774,-0.05714336091062842,0.01262101493512962,18,28,46,H05_A1.1_D12
H05_A1.1_D12_1,SC37C,asexual,0,0,a1.1_D12,-0.0968314316879788,0.008818371052839,-0.06669518684995192,-0.030136244838026877,18,28,46,H05_A1.1_D12
H05_A1.1_D12_1,YPD,asexual,0,0,a1.1_D12,0.001405877494512,0.0063129674663438,-0.007296789617243259,0.008702667111755259,18,28,46,H05_A1.1_D12
H05_A1.1_D12_2,lowP,asexual,0,0,a1.1_D12,-0.0995475651170677,0.0207956490133135,-0.06593941004154427,-0.03360815507552342,23,30,53,H05_A1.1_D12
H05_A1.1_D12_2,SC_0.2M_NaCl,asexual,0,0,a1.1_D12,-0.0277373265937644,0.0043536349482109,-0.021914136913430138,-0.005823189680334261,23,30,53,H05_A1.1_D12
H05_A1.1_D12_2,SC_pH7.3,asexual,0,0,a1.1_D12,0.0249208156329662,0.0094971467163725,0.029968819668503028,-0.005048004035536829,23,30,53,H05_A1.1_D12
H05_A1.1_D12_2,SC30C,asexual,0,0,a1.1_D12,-0.0690039999700443,0.0029076011540366,-0.05714336091062842,-0.011860639059415888,23,30,53,H05_A1.1_D12
H05_A1.1_D12_2,SC37C,asexual,0,0,a1.1_D12,-0.0777766214909398,0.0068236837539936,-0.06669518684995192,-0.011081434640987889,23,30,53,H05_A1.1_D12
H05_A1.1_D12_2,YPD,asexual,0,0,a1.1_D12,-0.0050788202918391,0.0085648281811833,-0.007296789617243259,0.0022179693254041587,23,30,53,H05_A1.1_D12
