"env","plate","X","kk_strain_id","kk_pop_id","kk_well_id","well_id_96","plate_id","F1","parent","anc","regime","s_hat","exclude","plate_means","fitness_gain","env_means","fitness_gain_adj","f1_unique_id"
"SC37C","4_SC37C",364,"B04_a1.1_A02_1","a1.1_A02","A02","H02","4",1,0,0,"asexual",0.137466565371598,0,0.0013691531657609,0.136097412205837,0.0594526479522955,0.0766447642535416,"B04_a1.1_A02_1_4_H02"
"SC37C","4_SC37C",124,"B04_a1.1_A02_1","a1.1_A02","A02","C02","4",1,0,0,"asexual",0.0233841442782233,1,0.0013691531657609,0.0220149911124624,0.0594526479522955,-0.0374376568398331,"B04_a1.1_A02_1_4_C02"
"SC37C","4_SC37C",366,"B04_a1.1_A02_1","a1.1_A02","A02","H03","4",1,0,0,"asexual",0.10020376164594,0,0.0013691531657609,0.0988346084801791,0.0594526479522955,0.0393819605278836,"B04_a1.1_A02_1_4_H03"
"SC37C","4_SC37C",126,"B04_a1.1_A02_1","a1.1_A02","A02","C03","4",1,0,0,"asexual",0.0888047730253833,0,0.0013691531657609,0.0874356198596224,0.0594526479522955,0.0279829719073269,"B04_a1.1_A02_1_4_C03"
"SC37C","4_SC37C",368,"A04_a3_G12_1","a3_G12","G12","H04","4",1,0,0,"sexual",0.0666529393263804,0,0.0013691531657609,0.0652837861606195,0.0594526479522955,0.005831138208324,"A04_a3_G12_1_4_H04"
"SC37C","4_SC37C",128,"A04_a3_G12_1","a3_G12","G12","C04","4",1,0,0,"sexual",0.0220069021055643,0,0.0013691531657609,0.0206377489398034,0.0594526479522955,-0.0388148990124921,"A04_a3_G12_1_4_C04"
"SC37C","4_SC37C",370,"A04_a3_G12_1","a3_G12","G12","H05","4",1,0,0,"sexual",0.0466322741677714,0,0.0013691531657609,0.0452631210020105,0.0594526479522955,-0.014189526950285,"A04_a3_G12_1_4_H05"
"SC37C","4_SC37C",170,"B04_a1.1_A02_1","a1.1_A02","A02","D01","4",1,0,0,"asexual",0.00643183489620416,1,0.0013691531657609,0.00506268173044326,0.0594526479522955,-0.0543899662218522,"B04_a1.1_A02_1_4_D01"
"SC37C","4_SC37C",372,"A06_a3_H07_1","a3_H07","H07","H06","4",1,0,0,"sexual",0.118347127734386,0,0.0013691531657609,0.116977974568625,0.0594526479522955,0.0575253266163296,"A06_a3_H07_1_4_H06"
"SC37C","4_SC37C",172,"B04_a1.1_A02_1","a1.1_A02","A02","D02","4",1,0,0,"asexual",0.120863625135411,0,0.0013691531657609,0.11949447196965,0.0594526479522955,0.0600418240173546,"B04_a1.1_A02_1_4_D02"
"SC37C","4_SC37C",374,"A06_a3_H07_1","a3_H07","H07","H07","4",1,0,0,"sexual",0.0640433965395899,0,0.0013691531657609,0.062674243373829,0.0594526479522955,0.0032215954215335,"A06_a3_H07_1_4_H07"
"SC37C","4_SC37C",174,"B04_a1.1_A02_1","a1.1_A02","A02","D03","4",1,0,0,"asexual",0.109229829409489,0,0.0013691531657609,0.107860676243728,0.0594526479522955,0.0484080282914326,"B04_a1.1_A02_1_4_D03"
"SC37C","4_SC37C",376,"G03_a1.1_B12_1","a1.1_B12","B12","H08","4",1,0,0,"asexual",0.0984119663435441,0,0.0013691531657609,0.0970428131777832,0.0594526479522955,0.0375901652254877,"G03_a1.1_B12_1_4_H08"
"SC37C","4_SC37C",176,"A04_a3_G12_1","a3_G12","G12","D04","4",1,0,0,"sexual",-0.00157656068418892,0,0.0013691531657609,-0.00294571384994982,0.0594526479522955,-0.0623983618022453,"A04_a3_G12_1_4_D04"
"SC37C","4_SC37C",378,"G03_a1.1_B12_1","a1.1_B12","B12","H09","4",1,0,0,"asexual",0.131538710088375,0,0.0013691531657609,0.130169556922614,0.0594526479522955,0.0707169089703186,"G03_a1.1_B12_1_4_H09"
"SC37C","4_SC37C",218,"A04_a3_G12_1","a3_G12","G12","E01","4",1,0,0,"sexual",0.0606135803570315,0,0.0013691531657609,0.0592444271912706,0.0594526479522955,-0.000208220761024898,"A04_a3_G12_1_4_E01"
"SC37C","4_SC37C",380,"G03_a1.1_B12_1","a1.1_B12","B12","H10","4",1,0,0,"asexual",0.125907010019373,0,0.0013691531657609,0.124537856853612,0.0594526479522955,0.0650852089013166,"G03_a1.1_B12_1_4_H10"
"SC37C","4_SC37C",220,"B04_a1.1_A02_1","a1.1_A02","A02","E02","4",1,0,0,"asexual",0.143601188269915,0,0.0013691531657609,0.142232035104154,0.0594526479522955,0.0827793871518586,"B04_a1.1_A02_1_4_E02"
"SC37C","4_SC37C",222,"B04_a1.1_A02_1","a1.1_A02","A02","E03","4",1,0,0,"asexual",0.122740708027109,0,0.0013691531657609,0.121371554861348,0.0594526479522955,0.0619189069090526,"B04_a1.1_A02_1_4_E03"
"YPD","1_YPD",385,"A04_a3_G12_1","a3_G12","G12","A01","1",1,0,0,"sexual",-0.232678483993346,0,0.000963830891025724,-0.233642314884372,-0.0437342148473379,-0.189908100037034,"A04_a3_G12_1_1_A01"
"YPD","1_YPD",547,"G03_a1.1_B12_1","a1.1_B12","B12","D10","1",1,0,0,"asexual",-0.0329329623087763,0,0.000963830891025724,-0.033896793199802,-0.0437342148473379,0.00983742164753591,"G03_a1.1_B12_1_1_D10"
"YPD","1_YPD",387,"A04_a3_G12_1","a3_G12","G12","A02","1",1,0,0,"sexual",-0.0750441124378312,0,0.000963830891025724,-0.0760079433288569,-0.0437342148473379,-0.032273728481519,"A04_a3_G12_1_1_A02"
"YPD","1_YPD",389,"A04_a3_G12_1","a3_G12","G12","A03","1",1,0,0,"sexual",-0.047440109781808,0,0.000963830891025724,-0.0484039406728337,-0.0437342148473379,-0.0046697258254958,"A04_a3_G12_1_1_A03"
"YPD","1_YPD",391,"A06_a3_H07_1","a3_H07","H07","A04","1",1,0,0,"sexual",-0.0541616325013446,0,0.000963830891025724,-0.0551254633923703,-0.0437342148473379,-0.0113912485450324,"A06_a3_H07_1_1_A04"
"YPD","1_YPD",593,"B04_a1.1_A02_1","a1.1_A02","A02","E09","1",1,0,0,"asexual",-0.0203178605640764,0,0.000963830891025724,-0.0212816914551021,-0.0437342148473379,0.0224525233922358,"B04_a1.1_A02_1_1_E09"
"YPD","1_YPD",393,"A06_a3_H07_1","a3_H07","H07","A05","1",1,0,0,"sexual",-0.0372789256161775,0,0.000963830891025724,-0.0382427565072032,-0.0437342148473379,0.0054914583401347,"A06_a3_H07_1_1_A05"
"YPD","1_YPD",595,"B04_a1.1_A02_1","a1.1_A02","A02","E10","1",1,0,0,"asexual",-0.0174747129712143,0,0.000963830891025724,-0.01843854386224,-0.0437342148473379,0.0252956709850979,"B04_a1.1_A02_1_1_E10"
"YPD","1_YPD",395,"G03_a1.1_B12_1","a1.1_B12","B12","A06","1",1,0,0,"asexual",-0.0456297318173725,0,0.000963830891025724,-0.0465935627083982,-0.0437342148473379,-0.0028593478610603,"G03_a1.1_B12_1_1_A06"
"YPD","1_YPD",397,"G03_a1.1_B12_1","a1.1_B12","B12","A07","1",1,0,0,"asexual",-0.0944630602199831,0,0.000963830891025724,-0.0954268911110088,-0.0437342148473379,-0.0516926762636709,"G03_a1.1_B12_1_1_A07"
"YPD","1_YPD",399,"B04_a1.1_A02_1","a1.1_A02","A02","A08","1",1,0,0,"asexual",-0.0659423826335417,0,0.000963830891025724,-0.0669062135245674,-0.0437342148473379,-0.0231719986772295,"B04_a1.1_A02_1_1_A08"
"YPD","1_YPD",641,"B04_a1.1_A02_1","a1.1_A02","A02","F09","1",1,0,0,"asexual",-0.0482235223747933,0,0.000963830891025724,-0.049187353265819,-0.0437342148473379,-0.00545313841848109,"B04_a1.1_A02_1_1_F09"
"YPD","1_YPD",401,"B04_a1.1_A02_1","a1.1_A02","A02","A09","1",1,0,0,"asexual",-0.0391712693751343,0,0.000963830891025724,-0.04013510026616,-0.0437342148473379,0.0035991145811779,"B04_a1.1_A02_1_1_A09"
"YPD","1_YPD",643,"B04_a1.1_A02_1","a1.1_A02","A02","F10","1",1,0,0,"asexual",-0.0407839232743315,0,0.000963830891025724,-0.0417477541653572,-0.0437342148473379,0.0019864606819807,"B04_a1.1_A02_1_1_F10"
"YPD","1_YPD",403,"G03_a1.1_B12_1","a1.1_B12","B12","A10","1",1,0,0,"asexual",-0.0326162312622829,0,0.000963830891025724,-0.0335800621533086,-0.0437342148473379,0.0101541526940293,"G03_a1.1_B12_1_1_A10"
"YPD","1_YPD",529,"A04_a3_G12_1","a3_G12","G12","D01","1",1,0,0,"sexual",-0.0917171952604859,0,0.000963830891025724,-0.0926810261515116,-0.0437342148473379,-0.0489468113041737,"A04_a3_G12_1_1_D01"
"YPD","1_YPD",449,"B04_a1.1_A02_1","a1.1_A02","A02","B09","1",1,0,0,"asexual",-0.0347338359721472,0,0.000963830891025724,-0.0356976668631729,-0.0437342148473379,0.008036547984165,"B04_a1.1_A02_1_1_B09"
"YPD","1_YPD",531,"A04_a3_G12_1","a3_G12","G12","D02","1",1,0,0,"sexual",-0.0704458607629441,0,0.000963830891025724,-0.0714096916539698,-0.0437342148473379,-0.0276754768066319,"A04_a3_G12_1_1_D02"
"YPD","1_YPD",451,"G03_a1.1_B12_1","a1.1_B12","B12","B10","1",1,0,0,"asexual",-0.0793673078916412,0,0.000963830891025724,-0.0803311387826669,-0.0437342148473379,-0.036596923935329,"G03_a1.1_B12_1_1_B10"
"YPD","1_YPD",533,"A04_a3_G12_1","a3_G12","G12","D03","1",1,0,0,"sexual",-0.0543393248450674,0,0.000963830891025724,-0.0553031557360931,-0.0437342148473379,-0.0115689408887552,"A04_a3_G12_1_1_D03"
"YPD","1_YPD",535,"A06_a3_H07_1","a3_H07","H07","D04","1",1,0,0,"sexual",-0.0420019658851078,0,0.000963830891025724,-0.0429657967761335,-0.0437342148473379,0.000768418071204403,"A06_a3_H07_1_1_D04"
"YPD","1_YPD",537,"A06_a3_H07_1","a3_H07","H07","D05","1",1,0,0,"sexual",-0.0356210439788552,0,0.000963830891025724,-0.0365848748698809,-0.0437342148473379,0.007149339977457,"A06_a3_H07_1_1_D05"
"YPD","1_YPD",497,"B04_a1.1_A02_1","a1.1_A02","A02","C09","1",1,0,0,"asexual",-0.0271097186296765,0,0.000963830891025724,-0.0280735495207022,-0.0437342148473379,0.0156606653266357,"B04_a1.1_A02_1_1_C09"
"YPD","1_YPD",539,"G03_a1.1_B12_1","a1.1_B12","B12","D06","1",1,0,0,"asexual",-0.0542739583129405,0,0.000963830891025724,-0.0552377892039662,-0.0437342148473379,-0.0115035743566283,"G03_a1.1_B12_1_1_D06"
"YPD","1_YPD",499,"G03_a1.1_B12_1","a1.1_B12","B12","C10","1",1,0,0,"asexual",-0.0668103816841526,0,0.000963830891025724,-0.0677742125751783,-0.0437342148473379,-0.0240399977278404,"G03_a1.1_B12_1_1_C10"
"YPD","1_YPD",541,"G03_a1.1_B12_1","a1.1_B12","B12","D07","1",1,0,0,"asexual",-0.0323859689514337,0,0.000963830891025724,-0.0333497998424594,-0.0437342148473379,0.0103844150048785,"G03_a1.1_B12_1_1_D07"
"YPD","1_YPD",543,"B04_a1.1_A02_1","a1.1_A02","A02","D08","1",1,0,0,"asexual",-0.0155585009216424,0,0.000963830891025724,-0.0165223318126681,-0.0437342148473379,0.0272118830346698,"B04_a1.1_A02_1_1_D08"
"YPD","1_YPD",545,"B04_a1.1_A02_1","a1.1_A02","A02","D09","1",1,0,0,"asexual",-0.0688055691294573,0,0.000963830891025724,-0.069769400020483,-0.0437342148473379,-0.0260351851731451,"B04_a1.1_A02_1_1_D09"
"YPD","1_YPD",639,"B04_a1.1_A02_1","a1.1_A02","A02","F08","1",1,0,0,"asexual",-0.0433504362059737,0,0.000963830891025724,-0.0443142670969994,-0.0437342148473379,-0.000580052249661497,"B04_a1.1_A02_1_1_F08"
"YPD","1_YPD",587,"G03_a1.1_B12_1","a1.1_B12","B12","E06","1",1,0,0,"asexual",-0.0368474947311921,0,0.000963830891025724,-0.0378113256222178,-0.0437342148473379,0.0059228892251201,"G03_a1.1_B12_1_1_E06"
"YPD","1_YPD",681,"A06_a3_H07_1","a3_H07","H07","G05","1",1,0,0,"sexual",-0.0618783264368795,0,0.000963830891025724,-0.0628421573279052,-0.0437342148473379,-0.0191079424805673,"A06_a3_H07_1_1_G05"
"YPD","1_YPD",589,"G03_a1.1_B12_1","a1.1_B12","B12","E07","1",1,0,0,"asexual",-0.024216601440654,0,0.000963830891025724,-0.0251804323316797,-0.0437342148473379,0.0185537825156582,"G03_a1.1_B12_1_1_E07"
"YPD","1_YPD",683,"G03_a1.1_B12_1","a1.1_B12","B12","G06","1",1,0,0,"asexual",-0.0535561767712812,0,0.000963830891025724,-0.0545200076623069,-0.0437342148473379,-0.010785792814969,"G03_a1.1_B12_1_1_G06"
"YPD","1_YPD",591,"B04_a1.1_A02_1","a1.1_A02","A02","E08","1",1,0,0,"asexual",-0.031265691957526,0,0.000963830891025724,-0.0322295228485517,-0.0437342148473379,0.0115046919987862,"B04_a1.1_A02_1_1_E08"
"YPD","1_YPD",673,"A06_a3_H07_1","a3_H07","H07","G01","1",1,0,0,"sexual",-0.231322770021094,0,0.000963830891025724,-0.23228660091212,-0.0437342148473379,-0.188552386064782,"A06_a3_H07_1_1_G01"
"YPD","1_YPD",633,"A06_a3_H07_1","a3_H07","H07","F05","1",1,0,0,"sexual",-0.0742778479565876,0,0.000963830891025724,-0.0752416788476133,-0.0437342148473379,-0.0315074640002754,"A06_a3_H07_1_1_F05"
"YPD","1_YPD",433,"A04_a3_G12_1","a3_G12","G12","B01","1",1,0,0,"sexual",-0.104257624194334,0,0.000963830891025724,-0.10522145508536,-0.0437342148473379,-0.0614872402380218,"A04_a3_G12_1_1_B01"
"YPD","1_YPD",635,"G03_a1.1_B12_1","a1.1_B12","B12","F06","1",1,0,0,"asexual",-0.0354118775666156,0,0.000963830891025724,-0.0363757084576413,-0.0437342148473379,0.0073585063896966,"G03_a1.1_B12_1_1_F06"
"YPD","1_YPD",435,"A04_a3_G12_1","a3_G12","G12","B02","1",1,0,0,"sexual",-0.0668157706730557,0,0.000963830891025724,-0.0677796015640814,-0.0437342148473379,-0.0240453867167435,"A04_a3_G12_1_1_B02"
"YPD","1_YPD",637,"G03_a1.1_B12_1","a1.1_B12","B12","F07","1",1,0,0,"asexual",-0.0877591165566017,0,0.000963830891025724,-0.0887229474476274,-0.0437342148473379,-0.0449887326002895,"G03_a1.1_B12_1_1_F07"
"YPD","1_YPD",437,"A04_a3_G12_1","a3_G12","G12","B03","1",1,0,0,"sexual",-0.0507214153548525,0,0.000963830891025724,-0.0516852462458782,-0.0437342148473379,-0.0079510313985403,"A04_a3_G12_1_1_B03"
"YPD","1_YPD",491,"G03_a1.1_B12_1","a1.1_B12","B12","C06","1",1,0,0,"asexual",-0.0810767997652859,0,0.000963830891025724,-0.0820406306563116,-0.0437342148473379,-0.0383064158089737,"G03_a1.1_B12_1_1_C06"
"YPD","1_YPD",439,"A06_a3_H07_1","a3_H07","H07","B04","1",1,0,0,"sexual",-0.0487921845510443,0,0.000963830891025724,-0.04975601544207,-0.0437342148473379,-0.0060218005947321,"A06_a3_H07_1_1_B04"
"YPD","1_YPD",493,"G03_a1.1_B12_1","a1.1_B12","B12","C07","1",1,0,0,"asexual",-0.0638313813839845,0,0.000963830891025724,-0.0647952122750102,-0.0437342148473379,-0.0210609974276723,"G03_a1.1_B12_1_1_C07"
"YPD","1_YPD",441,"A06_a3_H07_1","a3_H07","H07","B05","1",1,0,0,"sexual",-0.0791169844847517,0,0.000963830891025724,-0.0800808153757774,-0.0437342148473379,-0.0363466005284395,"A06_a3_H07_1_1_B05"
"YPD","1_YPD",495,"B04_a1.1_A02_1","a1.1_A02","A02","C08","1",1,0,0,"asexual",-0.0850650568902172,0,0.000963830891025724,-0.0860288877812429,-0.0437342148473379,-0.042294672933905,"B04_a1.1_A02_1_1_C08"
"YPD","1_YPD",443,"G03_a1.1_B12_1","a1.1_B12","B12","B06","1",1,0,0,"asexual",-0.0886082748499235,0,0.000963830891025724,-0.0895721057409492,-0.0437342148473379,-0.0458378908936113,"G03_a1.1_B12_1_1_B06"
"YPD","1_YPD",685,"G03_a1.1_B12_1","a1.1_B12","B12","G07","1",1,0,0,"asexual",-0.0449936808427214,0,0.000963830891025724,-0.0459575117337471,-0.0437342148473379,-0.0022232968864092,"G03_a1.1_B12_1_1_G07"
"YPD","1_YPD",445,"G03_a1.1_B12_1","a1.1_B12","B12","B07","1",1,0,0,"asexual",-0.0480964649172043,0,0.000963830891025724,-0.04906029580823,-0.0437342148473379,-0.00532608096089209,"G03_a1.1_B12_1_1_B07"
"YPD","1_YPD",687,"B04_a1.1_A02_1","a1.1_A02","A02","G08","1",1,0,0,"asexual",-0.030752521074432,0,0.000963830891025724,-0.0317163519654577,-0.0437342148473379,0.0120178628818802,"B04_a1.1_A02_1_1_G08"
"YPD","1_YPD",447,"B04_a1.1_A02_1","a1.1_A02","A02","B08","1",1,0,0,"asexual",-0.0413929300431573,0,0.000963830891025724,-0.042356760934183,-0.0437342148473379,0.00137745391315491,"B04_a1.1_A02_1_1_B08"
"YPD","1_YPD",689,"B04_a1.1_A02_1","a1.1_A02","A02","G09","1",1,0,0,"asexual",-0.0547051279181202,0,0.000963830891025724,-0.0556689588091459,-0.0437342148473379,-0.011934743961808,"B04_a1.1_A02_1_1_G09"
"YPD","1_YPD",489,"A06_a3_H07_1","a3_H07","H07","C05","1",1,0,0,"sexual",-0.0342540860851303,0,0.000963830891025724,-0.035217916976156,-0.0437342148473379,0.0085162978711819,"A06_a3_H07_1_1_C05"
"YPD","1_YPD",691,"B04_a1.1_A02_1","a1.1_A02","A02","G10","1",1,0,0,"asexual",0.02118682539352,0,0.000963830891025724,0.0202229945024943,-0.0437342148473379,0.0639572093498322,"B04_a1.1_A02_1_1_G10"
"YPD","1_YPD",585,"A06_a3_H07_1","a3_H07","H07","E05","1",1,0,0,"sexual",-0.0454392996413437,0,0.000963830891025724,-0.0464031305323694,-0.0437342148473379,-0.0026689156850315,"A06_a3_H07_1_1_E05"
"YPD","1_YPD",627,"A04_a3_G12_1","a3_G12","G12","F02","1",1,0,0,"sexual",-0.0728069539500827,0,0.000963830891025724,-0.0737707848411084,-0.0437342148473379,-0.0300365699937705,"A04_a3_G12_1_1_F02"
"YPD","1_YPD",629,"A04_a3_G12_1","a3_G12","G12","F03","1",1,0,0,"sexual",-0.0447666001343181,0,0.000963830891025724,-0.0457304310253438,-0.0437342148473379,-0.0019962161780059,"A04_a3_G12_1_1_F03"
"YPD","1_YPD",577,"A06_a3_H07_1","a3_H07","H07","E01","1",1,0,0,"sexual",-0.0927621179442271,0,0.000963830891025724,-0.0937259488352528,-0.0437342148473379,-0.0499917339879149,"A06_a3_H07_1_1_E01"
"YPD","1_YPD",631,"A06_a3_H07_1","a3_H07","H07","F04","1",1,0,0,"sexual",-0.0443612290854276,0,0.000963830891025724,-0.0453250599764533,-0.0437342148473379,-0.00159084512911539,"A06_a3_H07_1_1_F04"
"YPD","1_YPD",579,"A04_a3_G12_1","a3_G12","G12","E02","1",1,0,0,"sexual",0.156680610323875,0,0.000963830891025724,0.155716779432849,-0.0437342148473379,0.199450994280187,"A04_a3_G12_1_1_E02"
"YPD","1_YPD",485,"A04_a3_G12_1","a3_G12","G12","C03","1",1,0,0,"sexual",-0.0473384071269437,0,0.000963830891025724,-0.0483022380179694,-0.0437342148473379,-0.00456802317063149,"A04_a3_G12_1_1_C03"
"YPD","1_YPD",581,"A04_a3_G12_1","a3_G12","G12","E03","1",1,0,0,"sexual",-0.0548775597485468,0,0.000963830891025724,-0.0558413906395725,-0.0437342148473379,-0.0121071757922346,"A04_a3_G12_1_1_E03"
"YPD","1_YPD",675,"A04_a3_G12_1","a3_G12","G12","G02","1",1,0,0,"sexual",-0.0703406452689465,0,0.000963830891025724,-0.0713044761599722,-0.0437342148473379,-0.0275702613126343,"A04_a3_G12_1_1_G02"
"YPD","1_YPD",583,"A06_a3_H07_1","a3_H07","H07","E04","1",1,0,0,"sexual",-0.037561204946045,0,0.000963830891025724,-0.0385250358370707,-0.0437342148473379,0.00520917901026721,"A06_a3_H07_1_1_E04"
"YPD","1_YPD",677,"A04_a3_G12_1","a3_G12","G12","G03","1",1,0,0,"sexual",-0.0583951118328714,0,0.000963830891025724,-0.0593589427238971,-0.0437342148473379,-0.0156247278765592,"A04_a3_G12_1_1_G03"
"YPD","1_YPD",731,"G03_a1.1_B12_1","a1.1_B12","B12","H06","1",1,0,0,"asexual",-0.0465125030069111,0,0.000963830891025724,-0.0474763338979368,-0.0437342148473379,-0.0037421190505989,"G03_a1.1_B12_1_1_H06"
"YPD","1_YPD",679,"A06_a3_H07_1","a3_H07","H07","G04","1",1,0,0,"sexual",-0.038712993997167,0,0.000963830891025724,-0.0396768248881927,-0.0437342148473379,0.0040573899591452,"A06_a3_H07_1_1_G04"
"YPD","1_YPD",721,"A06_a3_H07_1","a3_H07","H07","H01","1",1,0,0,"sexual",-0.0949825225051732,0,0.000963830891025724,-0.0959463533961989,-0.0437342148473379,-0.052212138548861,"A06_a3_H07_1_1_H01"
"YPD","1_YPD",725,"A04_a3_G12_1","a3_G12","G12","H03","1",1,0,0,"sexual",-0.0430146765862039,0,0.000963830891025724,-0.0439785074772296,-0.0437342148473379,-0.000244292629891694,"A04_a3_G12_1_1_H03"
"YPD","1_YPD",481,"A04_a3_G12_1","a3_G12","G12","C01","1",1,0,0,"sexual",-0.0953611149873465,0,0.000963830891025724,-0.0963249458783722,-0.0437342148473379,-0.0525907310310343,"A04_a3_G12_1_1_C01"
"YPD","1_YPD",723,"A04_a3_G12_1","a3_G12","G12","H02","1",1,0,0,"sexual",0.17637520694209,0,0.000963830891025724,0.175411376051064,-0.0437342148473379,0.219145590898402,"A04_a3_G12_1_1_H02"
"YPD","1_YPD",483,"A04_a3_G12_1","a3_G12","G12","C02","1",1,0,0,"sexual",-0.0735903365582827,0,0.000963830891025724,-0.0745541674493084,-0.0437342148473379,-0.0308199526019705,"A04_a3_G12_1_1_C02"
"YPD","1_YPD",729,"A06_a3_H07_1","a3_H07","H07","H05","1",1,0,0,"sexual",-0.0513724757261587,0,0.000963830891025724,-0.0523363066171844,-0.0437342148473379,-0.0086020917698465,"A06_a3_H07_1_1_H05"
"YPD","1_YPD",739,"B04_a1.1_A02_1","a1.1_A02","A02","H10","1",1,0,0,"asexual",-0.0576089037678136,0,0.000963830891025724,-0.0585727346588393,-0.0437342148473379,-0.0148385198115014,"B04_a1.1_A02_1_1_H10"
"YPD","1_YPD",727,"A06_a3_H07_1","a3_H07","H07","H04","1",1,0,0,"sexual",-0.0486553562387221,0,0.000963830891025724,-0.0496191871297478,-0.0437342148473379,-0.0058849722824099,"A06_a3_H07_1_1_H04"
"YPD","1_YPD",487,"A06_a3_H07_1","a3_H07","H07","C04","1",1,0,0,"sexual",-0.0818526839828211,0,0.000963830891025724,-0.0828165148738468,-0.0437342148473379,-0.0390823000265089,"A06_a3_H07_1_1_C04"
"YPD","1_YPD",733,"G03_a1.1_B12_1","a1.1_B12","B12","H07","1",1,0,0,"asexual",-0.0639330090234422,0,0.000963830891025724,-0.0648968399144679,-0.0437342148473379,-0.02116262506713,"G03_a1.1_B12_1_1_H07"
"YPD","1_YPD",735,"B04_a1.1_A02_1","a1.1_A02","A02","H08","1",1,0,0,"asexual",-0.0633090139392702,0,0.000963830891025724,-0.0642728448302959,-0.0437342148473379,-0.020538629982958,"B04_a1.1_A02_1_1_H08"
"YPD","1_YPD",625,"A06_a3_H07_1","a3_H07","H07","F01","1",1,0,0,"sexual",-0.0822850874099464,0,0.000963830891025724,-0.0832489183009721,-0.0437342148473379,-0.0395147034536342,"A06_a3_H07_1_1_F01"
"YPD","1_YPD",737,"B04_a1.1_A02_1","a1.1_A02","A02","H09","1",1,0,0,"asexual",-0.0670294776178273,0,0.000963830891025724,-0.067993308508853,-0.0437342148473379,-0.0242590936615151,"B04_a1.1_A02_1_1_H09"
"YPD","2_YPD",400,"A04_a3_G12_1","a3_G12","G12","A08","2",1,0,0,"sexual",-0.0747554065703088,0,-0.0063505063304552,-0.0684049002398536,-0.0437342148473379,-0.0246706853925157,"A04_a3_G12_1_2_A08"
"YPD","2_YPD",546,"A04_a3_G12_1","a3_G12","G12","D09","2",1,0,0,"sexual",-0.0219608778024213,0,-0.0063505063304552,-0.0156103714719661,-0.0437342148473379,0.0281238433753718,"A04_a3_G12_1_2_D09"
"YPD","2_YPD",590,"B04_a1.1_A02_1","a1.1_A02","A02","E07","2",1,0,0,"asexual",-0.021296712432444,0,-0.0063505063304552,-0.0149462061019888,-0.0437342148473379,0.0287880087453491,"B04_a1.1_A02_1_2_E07"
"YPD","2_YPD",592,"A04_a3_G12_1","a3_G12","G12","E08","2",1,0,0,"sexual",-0.0221749498346967,0,-0.0063505063304552,-0.0158244435042415,-0.0437342148473379,0.0279097713430964,"A04_a3_G12_1_2_E08"
"YPD","2_YPD",540,"B04_a1.1_A02_1","a1.1_A02","A02","D06","2",1,0,0,"asexual",-0.0641507325741641,0,-0.0063505063304552,-0.0578002262437089,-0.0437342148473379,-0.014066011396371,"B04_a1.1_A02_1_2_D06"
"YPD","2_YPD",594,"A04_a3_G12_1","a3_G12","G12","E09","2",1,0,0,"sexual",-0.0212100669563661,0,-0.0063505063304552,-0.0148595606259109,-0.0437342148473379,0.028874654221427,"A04_a3_G12_1_2_E09"
"YPD","2_YPD",588,"B04_a1.1_A02_1","a1.1_A02","A02","E06","2",1,0,0,"asexual",-0.0277091896486456,0,-0.0063505063304552,-0.0213586833181904,-0.0437342148473379,0.0223755315291475,"B04_a1.1_A02_1_2_E06"
"YPD","2_YPD",596,"A04_a3_G12_1","a3_G12","G12","E10","2",1,0,0,"sexual",-0.0377608932843767,0,-0.0063505063304552,-0.0314103869539215,-0.0437342148473379,0.0123238278934164,"A04_a3_G12_1_2_E10"
"YPD","2_YPD",544,"A04_a3_G12_1","a3_G12","G12","D08","2",1,0,0,"sexual",-0.0206419809746199,0,-0.0063505063304552,-0.0142914746441647,-0.0437342148473379,0.0294427402031732,"A04_a3_G12_1_2_D08"
"YPD","2_YPD",586,"G03_a1.1_B12_1","a1.1_B12","B12","E05","2",1,0,0,"asexual",-0.0283034024600844,0,-0.0063505063304552,-0.0219528961296292,-0.0437342148473379,0.0217813187177087,"G03_a1.1_B12_1_2_E05"
"YPD","2_YPD",548,"B04_a1.1_A02_1","a1.1_A02","A02","D10","2",1,0,0,"asexual",-0.021241290460993,0,-0.0063505063304552,-0.0148907841305378,-0.0437342148473379,0.0288434307168001,"B04_a1.1_A02_1_2_D10"
"YPD","2_YPD",534,"A06_a3_H07_1","a3_H07","H07","D03","2",1,0,0,"sexual",-0.0282107112144479,0,-0.0063505063304552,-0.0218602048839927,-0.0437342148473379,0.0218740099633452,"A06_a3_H07_1_2_D03"
"YPD","2_YPD",536,"G03_a1.1_B12_1","a1.1_B12","B12","D04","2",1,0,0,"asexual",-0.0467968634809336,0,-0.0063505063304552,-0.0404463571504784,-0.0437342148473379,0.00328785769685953,"G03_a1.1_B12_1_2_D04"
"YPD","2_YPD",538,"G03_a1.1_B12_1","a1.1_B12","B12","D05","2",1,0,0,"asexual",-0.0787648745524835,0,-0.0063505063304552,-0.0724143682220283,-0.0437342148473379,-0.0286801533746904,"G03_a1.1_B12_1_2_D05"
"YPD","2_YPD",578,"G03_a1.1_B12_1","a1.1_B12","B12","E01","2",1,0,0,"asexual",-0.0371526843999575,0,-0.0063505063304552,-0.0308021780695023,-0.0437342148473379,0.0129320367778356,"G03_a1.1_B12_1_2_E01"
