"env","plate_block","X","well_id","well_id_96","well_id_96_no0","plate_id","F1_AP","F1_F1","F1_ID","F1","BLOCK_ID","PAR_ID","IS_ANC","kk_strain_id","regime","strain_id","parent","tot_1","ref_1","tot_2","ref_2","s_hat","plate_means","fitness_gain","unique_id","f1_unique_id","env_means","fitness_gain_adj"
"YPD","4_2",680,"D14","B07","B7","4","E11","G07","B05_G07",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G07","B05",20000,4548,20000,4849,-0.00837568306612619,0.0162450046493464,-0.0246206877154726,"B05_a1.1_G01_1_B07","B05_a1.1_G01_1_B07",-0.04430225025945,0.0196815625439774
"YPD","4_2",689,"F08","C04","C4","4","A04","G04","C03_G04",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G04","C03",20000,5602,20000,5499,0.00256857238308861,0.0162450046493464,-0.0136764322662578,"C03_a3_H11_1_C04","C03_a3_H11_1_C04",-0.04430225025945,0.0306258179931922
"YPD","4_2",690,"F10","C05","C5","4","A04","G05","C03_G05",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G05","C03",20000,7535,20000,15629,-0.177750223187594,0.0162450046493464,-0.19399522783694,"C03_a3_H11_1_C05","C03_a3_H11_1_C05",-0.04430225025945,-0.14969297757749
"YPD","4_2",691,"F12","C06","C6","4","A04","G06","C03_G06",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G06","C03",20000,4216,20000,4215,3.0057307488307e-05,0.0162450046493464,-0.0162149473418581,"C03_a3_H11_1_C06","C03_a3_H11_1_C06",-0.04430225025945,0.0280873029175919
"YPD","4_2",692,"F14","C07","C7","4","A04","G07","C03_G07",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G07","C03",20000,4536,20000,4361,0.00505972301128705,0.0162450046493464,-0.0111852816380594,"C03_a3_H11_1_C07","C03_a3_H11_1_C07",-0.04430225025945,0.0331169686213906
"YPD","4_2",693,"F16","C08","C8","4","A04","G08","C03_G08",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G08","C03",20000,4968,20000,5107,-0.00368847612417629,0.0162450046493464,-0.0199334807735227,"C03_a3_H11_1_C08","C03_a3_H11_1_C08",-0.04430225025945,0.0243687694859273
"YPD","4_2",681,"D16","B08","B8","4","E11","G08","B05_G08",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G08","B05",20000,7432,20000,9515,-0.0428282735836012,0.0162450046493464,-0.0590732782329476,"B05_a1.1_G01_1_B08","B05_a1.1_G01_1_B08",-0.04430225025945,-0.0147710279734976
"YPD","4_2",686,"F02","C01","C1","4","A04","G01","C03_G01",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G01","C03",20000,4551,20000,4980,-0.011824453199598,0.0162450046493464,-0.0280694578489444,"C03_a3_H11_1_C01","C03_a3_H11_1_C01",-0.04430225025945,0.0162327924105056
"YPD","4_2",687,"F04","C02","C2","4","A04","G02","C03_G02",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G02","C03",20000,4057,20000,4277,-0.00667032979575508,0.0162450046493464,-0.0229153344451015,"C03_a3_H11_1_C02","C03_a3_H11_1_C02",-0.04430225025945,0.0213869158143485
"YPD","4_2",688,"F06","C03","C3","4","A04","G03","C03_G03",1,2,"",NA,"C03_a3_H11_1","sexual","C03_G03","C03",20000,5193,20000,5199,-0.000156003041092689,0.0162450046493464,-0.0164010076904391,"C03_a3_H11_1_C03","C03_a3_H11_1_C03",-0.04430225025945,0.0279012425690109
"YPD","4_2",662,"B02","A01","A1","4","A05","G01","E03_G01",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G01","E03",20000,6905,20000,7835,-0.0200022590670918,0.0162450046493464,-0.0362472637164382,"E03_a3_H03_1_A01","E03_a3_H03_1_A01",-0.04430225025945,0.00805498654301178
"YPD","4_2",663,"B04","A02","A2","4","A05","G02","E03_G02",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G02","E03",20000,7194,20000,7522,-0.00705314321827282,0.0162450046493464,-0.0232981478676193,"E03_a3_H03_1_A02","E03_a3_H03_1_A02",-0.04430225025945,0.0210041023918308
"YPD","4_2",664,"B06","A03","A3","4","A05","G03","E03_G03",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G03","E03",20000,5409,20000,5271,0.00352575742417407,0.0162450046493464,-0.0127192472251724,"E03_a3_H03_1_A03","E03_a3_H03_1_A03",-0.04430225025945,0.0315830030342776
"YPD","4_2",665,"B08","A04","A4","4","A05","G04","E03_G04",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G04","E03",20000,6319,20000,6437,-0.00271641372365599,0.0162450046493464,-0.0189614183730024,"E03_a3_H03_1_A04","E03_a3_H03_1_A04",-0.04430225025945,0.0253408318864476
"YPD","4_2",666,"B10","A05","A5","4","A05","G05","E03_G05",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G05","E03",20000,7720,20000,9694,-0.0402938446199463,0.0162450046493464,-0.0565388492692927,"E03_a3_H03_1_A05","E03_a3_H03_1_A05",-0.04430225025945,-0.0122365990098427
"YPD","4_2",667,"B12","A06","A6","4","A05","G06","E03_G06",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G06","E03",20000,9666,20000,16844,-0.174151396375815,0.0162450046493464,-0.190396401025161,"E03_a3_H03_1_A06","E03_a3_H03_1_A06",-0.04430225025945,-0.146094150765711
"YPD","4_2",668,"B14","A07","A7","4","A05","G07","E03_G07",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G07","E03",20000,4642,20000,5411,-0.0204657301626946,0.0162450046493464,-0.036710734812041,"E03_a3_H03_1_A07","E03_a3_H03_1_A07",-0.04430225025945,0.00759151544740898
"YPD","4_2",669,"B16","A08","A8","4","A05","G08","E03_G08",1,2,"",NA,"E03_a3_H03_1","sexual","E03_G08","E03",20000,6901,20000,7417,-0.0112297528921637,0.0162450046493464,-0.0274747575415101,"E03_a3_H03_1_A08","E03_a3_H03_1_A08",-0.04430225025945,0.0168274927179399
"YPD","4_2",674,"D02","B01","B1","4","E11","G01","B05_G01",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G01","B05",20000,4370,20000,5256,-0.0242963196140674,0.0162450046493464,-0.0405413242634138,"B05_a1.1_G01_1_B01","B05_a1.1_G01_1_B01",-0.04430225025945,0.00376092599603618
"YPD","4_2",675,"D04","B02","B2","4","E11","G02","B05_G02",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G02","B05",20000,6359,20000,6718,-0.00815895872972916,0.0162450046493464,-0.0244039633790756,"B05_a1.1_G01_1_B02","B05_a1.1_G01_1_B02",-0.04430225025945,0.0198982868803744
"YPD","4_2",676,"D06","B03","B3","4","E11","G03","B05_G03",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G03","B05",20000,4111,20000,4812,-0.0202567893733365,0.0162450046493464,-0.0365017940226829,"B05_a1.1_G01_1_B03","B05_a1.1_G01_1_B03",-0.04430225025945,0.00780045623676708
"YPD","4_2",677,"D08","B04","B4","4","E11","G04","B05_G04",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G04","B05",20000,6202,20000,8375,-0.047174495968337,0.0162450046493464,-0.0634195006176834,"B05_a1.1_G01_1_B04","B05_a1.1_G01_1_B04",-0.04430225025945,-0.0191172503582334
"YPD","4_2",678,"D10","B05","B5","4","E11","G05","B05_G05",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G05","B05",20000,5628,20000,8478,-0.0630744051619384,0.0162450046493464,-0.0793194098112848,"B05_a1.1_G01_1_B05","B05_a1.1_G01_1_B05",-0.04430225025945,-0.0350171595518348
"YPD","4_2",679,"D12","B06","B6","4","E11","G06","B05_G06",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_G06","B05",20000,7892,20000,9428,-0.0313491791330946,0.0162450046493464,-0.047594183782441,"B05_a1.1_G01_1_B06","B05_a1.1_G01_1_B06",-0.04430225025945,-0.00329193352299103
"YPD","4_2",722,"L02","F01","F1","4","E11","H01","B05_H01",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H01","B05",20000,6428,20000,9547,-0.0656683349512044,0.0162450046493464,-0.0819133396005508,"B05_a1.1_G01_1_F01","B05_a1.1_G01_1_F01",-0.04430225025945,-0.0376110893411008
"YPD","4_2",723,"L04","F02","F2","4","E11","H02","B05_H02",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H02","B05",20000,6100,20000,8542,-0.0529907065390269,0.0162450046493464,-0.0692357111883733,"B05_a1.1_G01_1_F02","B05_a1.1_G01_1_F02",-0.04430225025945,-0.0249334609289233
"YPD","4_2",724,"L06","F03","F3","4","E11","H03","B05_H03",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H03","B05",20000,3553,20000,4016,-0.0151048933203472,0.0162450046493464,-0.0313498979696936,"B05_a1.1_G01_1_F03","B05_a1.1_G01_1_F03",-0.04430225025945,0.0129523522897564
"YPD","4_2",725,"L08","F04","F4","4","E11","H04","B05_H04",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H04","B05",20000,5098,20000,5080,0.000474420700761224,0.0162450046493464,-0.0157705839485852,"B05_a1.1_G01_1_F04","B05_a1.1_G01_1_F04",-0.04430225025945,0.0285316663108648
"YPD","4_2",726,"L10","F05","F5","4","E11","H05","B05_H05",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H05","B05",20000,5220,20000,5722,-0.0126376017173158,0.0162450046493464,-0.0288826063666622,"B05_a1.1_G01_1_F05","B05_a1.1_G01_1_F05",-0.04430225025945,0.0154196438927878
"YPD","4_2",727,"L12","F06","F6","4","E11","H06","B05_H06",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H06","B05",20000,6018,20000,7540,-0.0340714478542498,0.0162450046493464,-0.0503164525035962,"B05_a1.1_G01_1_F06","B05_a1.1_G01_1_F06",-0.04430225025945,-0.00601420224414622
"YPD","4_2",728,"L14","F07","F7","4","E11","H07","B05_H07",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H07","B05",20000,5994,20000,6365,-0.00869010560506728,0.0162450046493464,-0.0249351102544137,"B05_a1.1_G01_1_F07","B05_a1.1_G01_1_F07",-0.04430225025945,0.0193671400050363
"YPD","4_2",729,"L16","F08","F8","4","E11","H08","B05_H08",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_H08","B05",20000,5196,20176,5470,-0.00580313583754158,0.0162450046493464,-0.022048140486888,"B05_a1.1_G01_1_F08","B05_a1.1_G01_1_F08",-0.04430225025945,0.022254109772562
"YPD","4_2",698,"H02","D01","D1","4","C08","G01","D06_G01",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G01","D06",20000,6461,20000,7685,-0.0268242650355003,0.0162450046493464,-0.0430692696848467,"D06_a1.1_H11_1_D01","D06_a1.1_H11_1_D01",-0.04430225025945,0.00123298057460328
"YPD","4_2",699,"H04","D02","D2","4","C08","G02","D06_G02",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G02","D06",20000,3482,20000,4268,-0.0252292332912472,0.0162450046493464,-0.0414742379405936,"D06_a1.1_H11_1_D02","D06_a1.1_H11_1_D02",-0.04430225025945,0.00282801231885638
"YPD","4_2",700,"H06","D03","D3","4","C08","G03","D06_G03",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G03","D06",20000,4946,20000,6772,-0.0443525236664458,0.0162450046493464,-0.0605975283157922,"D06_a1.1_H11_1_D03","D06_a1.1_H11_1_D03",-0.04430225025945,-0.0162952780563422
"YPD","4_2",701,"H08","D04","D4","4","C08","G04","D06_G04",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G04","D06",20000,5080,20000,6062,-0.0244812188804509,0.0162450046493464,-0.0407262235297973,"D06_a1.1_H11_1_D04","D06_a1.1_H11_1_D04",-0.04430225025945,0.00357602672965267
"YPD","4_2",702,"H10","D05","D5","4","C08","G05","D06_G05",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G05","D06",20000,5352,20000,6383,-0.0249152678677765,0.0162450046493464,-0.0411602725171229,"D06_a1.1_H11_1_D05","D06_a1.1_H11_1_D05",-0.04430225025945,0.00314197774232707
"YPD","4_2",703,"H12","D06","D6","4","C08","G06","D06_G06",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G06","D06",20000,3870,20000,4609,-0.0221654375835981,0.0162450046493464,-0.0384104422329445,"D06_a1.1_H11_1_D06","D06_a1.1_H11_1_D06",-0.04430225025945,0.00589180802650548
"YPD","4_2",704,"H14","D07","D7","4","C08","G07","D06_G07",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G07","D06",20000,5156,20000,5795,-0.0160836119606974,0.0162450046493464,-0.0323286166100438,"D06_a1.1_H11_1_D07","D06_a1.1_H11_1_D07",-0.04430225025945,0.0119736336494062
"YPD","4_2",705,"H16","D08","D8","4","C08","G08","D06_G08",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_G08","D06",20000,6742,20000,6898,-0.00347111512122956,0.0162450046493464,-0.019716119770576,"D06_a1.1_H11_1_D08","D06_a1.1_H11_1_D08",-0.04430225025945,0.024586130488874
"YPD","4_2",710,"J02","E01","E1","4","A05","H01","E03_H01",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H01","E03",20000,4138,20000,4457,-0.00945792498014346,0.0162450046493464,-0.0257029296294899,"E03_a3_H03_1_E01","E03_a3_H03_1_E01",-0.04430225025945,0.0185993206299601
"YPD","4_2",711,"J04","E02","E2","4","A05","H02","E03_H02",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H02","E03",20000,3473,20000,4081,-0.0198805325447422,0.0162450046493464,-0.0361255371940886,"E03_a3_H03_1_E02","E03_a3_H03_1_E02",-0.04430225025945,0.00817671306536138
"YPD","4_2",712,"J06","E03","E3","4","A05","H03","E03_H03",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H03","E03",20000,6670,20000,14565,-0.167815914410131,0.0162450046493464,-0.184060919059477,"E03_a3_H03_1_E03","E03_a3_H03_1_E03",-0.04430225025945,-0.139758668800027
"YPD","4_2",713,"J08","E04","E4","4","A05","H04","E03_H04",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H04","E03",20000,3391,20000,3539,-0.00516701085917388,0.0162450046493464,-0.0214120155085203,"E03_a3_H03_1_E04","E03_a3_H03_1_E04",-0.04430225025945,0.0228902347509297
"YPD","4_2",714,"J10","E05","E5","4","A05","H05","E03_H05",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H05","E03",20000,4613,20000,5733,-0.0292934368293126,0.0162450046493464,-0.045538441478659,"E03_a3_H03_1_E05","E03_a3_H03_1_E05",-0.04430225025945,-0.00123619121920902
"YPD","4_2",715,"J12","E06","E6","4","A05","H06","E03_H06",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H06","E03",20000,6716,20000,8998,-0.048099282026492,0.0162450046493464,-0.0643442866758384,"E03_a3_H03_1_E06","E03_a3_H03_1_E06",-0.04430225025945,-0.0200420364163884
"YPD","4_2",716,"J14","E07","E7","4","A05","H07","E03_H07",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H07","E03",20124,6640,20000,5936,0.015419100119427,0.0162450046493464,-0.000825904529919435,"E03_a3_H03_1_E07","E03_a3_H03_1_E07",-0.04430225025945,0.0434763457295306
"YPD","4_2",717,"J16","E08","E8","4","A05","H08","E03_H08",1,2,"",NA,"E03_a3_H03_1","sexual","E03_H08","E03",20000,3786,20000,3900,-0.00367222949235673,0.0162450046493464,-0.0199172341417032,"E03_a3_H03_1_E08","E03_a3_H03_1_E08",-0.04430225025945,0.0243850161177468
"YPD","4_2",746,"P02","H01","H1","4","C08","H01","D06_H01",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H01","D06",20000,2485,20000,3764,-0.0491036219847341,0.0162450046493464,-0.0653486266340805,"D06_a1.1_H11_1_H01","D06_a1.1_H11_1_H01",-0.04430225025945,-0.0210463763746305
"YPD","4_2",734,"N02","G01","G1","4","A04","H01","C03_H01",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H01","C03",20000,6926,20000,15915,-0.19952834116324,0.0162450046493464,-0.215773345812586,"C03_a3_H11_1_G01","C03_a3_H11_1_G01",-0.04430225025945,-0.171471095553136
"YPD","4_2",735,"N04","G02","G2","4","A04","H02","C03_H02",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H02","C03",20000,2256,20000,2519,-0.0125201517513625,0.0162450046493464,-0.0287651564007089,"C03_a3_H11_1_G02","C03_a3_H11_1_G02",-0.04430225025945,0.0155370938587411
"YPD","4_2",736,"N06","G03","G3","4","A04","H03","C03_H03",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H03","C03",20000,2676,20000,3071,-0.016074479488997,0.0162450046493464,-0.0323194841383434,"C03_a3_H11_1_G03","C03_a3_H11_1_G03",-0.04430225025945,0.0119827661211066
"YPD","4_2",737,"N08","G04","G4","4","A04","H04","C03_H04",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H04","C03",20000,4573,20000,7414,-0.0686734795977683,0.0162450046493464,-0.0849184842471147,"C03_a3_H11_1_G04","C03_a3_H11_1_G04",-0.04430225025945,-0.0406162339876647
"YPD","4_2",738,"N10","G05","G5","4","A04","H05","C03_H05",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H05","C03",20000,2906,20176,2998,-0.00262658639321083,0.0162450046493464,-0.0188715910425573,"C03_a3_H11_1_G05","C03_a3_H11_1_G05",-0.04430225025945,0.0254306592168927
"YPD","4_2",739,"N12","G06","G6","4","A04","H06","C03_H06",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H06","C03",20000,6620,20000,15639,-0.198073209034462,0.0162450046493464,-0.214318213683808,"C03_a3_H11_1_G06","C03_a3_H11_1_G06",-0.04430225025945,-0.170015963424358
"YPD","4_2",740,"N14","G07","G7","4","A04","H07","C03_H07",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H07","C03",20000,3203,20228,4341,-0.0359715999987414,0.0162450046493464,-0.0522166046480878,"C03_a3_H11_1_G07","C03_a3_H11_1_G07",-0.04430225025945,-0.00791435438863782
"YPD","4_2",741,"N16","G08","G8","4","A04","H08","C03_H08",1,2,"",NA,"C03_a3_H11_1","sexual","C03_H08","C03",20000,4255,20000,4025,0.00700719968654211,0.0162450046493464,-0.00923780496280432,"C03_a3_H11_1_G08","C03_a3_H11_1_G08",-0.04430225025945,0.0350644452966457
"YPD","4_2",749,"P08","H04","H4","4","C08","H04","D06_H04",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H04","D06",20000,2721,20000,3799,-0.0398157337007083,0.0162450046493464,-0.0560607383500547,"D06_a1.1_H11_1_H04","D06_a1.1_H11_1_H04",-0.04430225025945,-0.0117584880906047
"YPD","4_2",750,"P10","H05","H5","4","C08","H05","D06_H05",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H05","D06",20000,3107,20000,4223,-0.037523429720617,0.0162450046493464,-0.0537684343699634,"D06_a1.1_H11_1_H05","D06_a1.1_H11_1_H05",-0.04430225025945,-0.00946618411051343
"YPD","4_2",747,"P04","H02","H2","4","C08","H02","D06_H02",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H02","D06",20000,2926,20000,5286,-0.0740182930662207,0.0162450046493464,-0.0902632977155671,"D06_a1.1_H11_1_H02","D06_a1.1_H11_1_H02",-0.04430225025945,-0.0459610474561171
"YPD","4_2",748,"P06","H03","H3","4","C08","H03","D06_H03",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H03","D06",20000,5012,20000,8777,-0.0849584263473481,0.0162450046493464,-0.101203430996695,"D06_a1.1_H11_1_H03","D06_a1.1_H11_1_H03",-0.04430225025945,-0.0569011807372445
"YPD","4_2",753,"P16","H08","H8","4","C08","H08","D06_H08",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H08","D06",20072,3603,20000,4537,-0.0293528921314648,0.0162450046493464,-0.0455978967808112,"D06_a1.1_H11_1_H08","D06_a1.1_H11_1_H08",-0.04430225025945,-0.00129564652136122
"YPD","4_2",751,"P12","H06","H6","4","C08","H06","D06_H06",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H06","D06",20000,2922,20000,3956,-0.0365421238009566,0.0162450046493464,-0.052787128450303,"D06_a1.1_H11_1_H06","D06_a1.1_H11_1_H06",-0.04430225025945,-0.00848487819085302
"YPD","4_2",752,"P14","H07","H7","4","C08","H07","D06_H07",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_H07","D06",20000,5438,20000,8485,-0.0679653415175781,0.0162450046493464,-0.0842103461669245,"D06_a1.1_H11_1_H07","D06_a1.1_H11_1_H07",-0.04430225025945,-0.0399080959074745
"YPD","1_3",762,"A09","A05","A5","1","E10","A05","H04_A05",1,3,"",NA,"H04_a3_A02_1","sexual","H04_A05","H04",19956,3951,20000,6059,-0.0565643093184474,-0.00150198265255467,-0.0550623266658927,"H04_a3_A02_1_A05","H04_a3_A02_1_A05",-0.04430225025945,-0.0107600764064427
"YPD","1_3",761,"A07","A04","A4","1","E10","A04","H04_A04",1,3,"",NA,"H04_a3_A02_1","sexual","H04_A04","H04",19969,4365,20000,6807,-0.061217421091702,-0.00150198265255467,-0.0597154384391473,"H04_a3_A02_1_A04","H04_a3_A02_1_A04",-0.04430225025945,-0.0154131881796973
"YPD","1_3",774,"C09","B05","B5","1","E02","E01","G02_E01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_E01","G02",19968,2902,20000,4273,-0.0468625201805696,-0.00150198265255467,-0.0453605375280149,"G02_a1.1_H02_1_B05","G02_a1.1_H02_1_B05",-0.04430225025945,-0.00105828726856492
"YPD","1_3",775,"C11","B06","B6","1","E02","F01","G02_F01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_F01","G02",19944,6519,20000,10310,-0.078441752257872,-0.00150198265255467,-0.0769397696053173,"G02_a1.1_H02_1_B06","G02_a1.1_H02_1_B06",-0.04430225025945,-0.0326375193458673
"YPD","1_3",763,"A11","A06","A6","1","E10","A06","H04_A06",1,3,"",NA,"H04_a3_A02_1","sexual","H04_A06","H04",20039,4950,20000,6828,-0.0457516865368992,-0.00150198265255467,-0.0442497038843445,"H04_a3_A02_1_A06","H04_a3_A02_1_A06",-0.04430225025945,5.25463751054819e-05
"YPD","1_3",764,"A13","A07","A7","1","E10","A07","H04_A07",1,3,"",NA,"H04_a3_A02_1","sexual","H04_A07","H04",19944,4635,20000,7039,-0.0584325957916882,-0.00150198265255467,-0.0569306131391335,"H04_a3_A02_1_A07","H04_a3_A02_1_A07",-0.04430225025945,-0.0126283628796835
"YPD","1_3",765,"A15","A08","A8","1","E10","A08","H04_A08",1,3,"",NA,"H04_a3_A02_1","sexual","H04_A08","H04",19956,4662,20000,6702,-0.0502808395343323,-0.00150198265255467,-0.0487788568817776,"H04_a3_A02_1_A08","H04_a3_A02_1_A08",-0.04430225025945,-0.00447660662232762
"YPD","1_3",770,"C01","B01","B1","1","E02","A01","G02_A01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_A01","G02",19966,3673,20000,5704,-0.0570914706138156,-0.00150198265255467,-0.0555894879612609,"G02_a1.1_H02_1_B01","G02_a1.1_H02_1_B01",-0.04430225025945,-0.0112872377018109
"YPD","1_3",771,"C03","B02","B2","1","E02","B01","G02_B01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_B01","G02",19967,1714,20000,3164,-0.0693817228902142,-0.00150198265255467,-0.0678797402376595,"G02_a1.1_H02_1_B02","G02_a1.1_H02_1_B02",-0.04430225025945,-0.0235774899782095
"YPD","1_3",772,"C05","B03","B3","1","E02","C01","G02_C01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_C01","G02",19964,2504,20000,3845,-0.0506567100854749,-0.00150198265255467,-0.0491547274329202,"G02_a1.1_H02_1_B03","G02_a1.1_H02_1_B03",-0.04430225025945,-0.00485247717347022
"YPD","1_3",773,"C07","B04","B4","1","E02","D01","G02_D01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_D01","G02",19951,3841,20000,5224,-0.0393966596902306,-0.00150198265255467,-0.0378946770376759,"G02_a1.1_H02_1_B04","G02_a1.1_H02_1_B04",-0.04430225025945,0.00640757322177408
"YPD","1_3",800,"G15","D08","D8","1","A02","H01","F02_H01",1,3,"",NA,"F02_a1.1_A11_1","asexual","F02_H01","F02",19955,6385,20000,15819,-0.208457128120429,-0.00150198265255467,-0.206955145467874,"F02_a1.1_A11_1_D08","F02_a1.1_A11_1_D08",-0.04430225025945,-0.162652895208424
"YPD","1_3",805,"I01","E01","E1","1","E10","C01","H04_C01",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C01","H04",19959,4206,20000,5290,-0.0297809457300185,-0.00150198265255467,-0.0282789630774638,"H04_a3_A02_1_E01","H04_a3_A02_1_E01",-0.04430225025945,0.0160232871819862
"YPD","1_3",806,"I03","E02","E2","1","E10","C02","H04_C02",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C02","H04",19959,3649,20000,4458,-0.0248479457355239,-0.00150198265255467,-0.0233459630829692,"H04_a3_A02_1_E02","H04_a3_A02_1_E02",-0.04430225025945,0.0209562871764808
"YPD","1_3",807,"I05","E03","E3","1","E10","C03","H04_C03",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C03","H04",19966,3613,20000,4901,-0.0384683664049828,-0.00150198265255467,-0.0369663837524281,"H04_a3_A02_1_E03","H04_a3_A02_1_E03",-0.04430225025945,0.00733586650702188
"YPD","1_3",808,"I07","E04","E4","1","E10","C04","H04_C04",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C04","H04",19948,1588,20000,2462,-0.0484303094772497,-0.00150198265255467,-0.046928326824695,"H04_a3_A02_1_E04","H04_a3_A02_1_E04",-0.04430225025945,-0.00262607656524502
"YPD","1_3",809,"I09","E05","E5","1","E10","C05","H04_C05",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C05","H04",19955,2261,20000,2946,-0.0301481943485942,-0.00150198265255467,-0.0286462116960395,"H04_a3_A02_1_E05","H04_a3_A02_1_E05",-0.04430225025945,0.0156560385634105
"YPD","1_3",810,"I11","E06","E6","1","E10","C06","H04_C06",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C06","H04",19962,3393,20000,4229,-0.0269611741769998,-0.00150198265255467,-0.0254591915244451,"H04_a3_A02_1_E06","H04_a3_A02_1_E06",-0.04430225025945,0.0188430587350049
"YPD","1_3",811,"I13","E07","E7","1","E10","C07","H04_C07",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C07","H04",19949,3999,20000,5157,-0.0326241140792366,-0.00150198265255467,-0.0311221314266819,"H04_a3_A02_1_E07","H04_a3_A02_1_E07",-0.04430225025945,0.0131801188327681
"YPD","1_3",812,"I15","E08","E8","1","E10","C08","H04_C08",1,3,"",NA,"H04_a3_A02_1","sexual","H04_C08","H04",19951,3196,20000,4280,-0.0355815915877891,-0.00150198265255467,-0.0340796089352344,"H04_a3_A02_1_E08","H04_a3_A02_1_E08",-0.04430225025945,0.0102226413242156
"YPD","1_3",776,"C13","B07","B7","1","E02","G01","G02_G01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_G01","G02",19942,3333,20000,6729,-0.0926917258542328,-0.00150198265255467,-0.0911897432016781,"G02_a1.1_H02_1_B07","G02_a1.1_H02_1_B07",-0.04430225025945,-0.0468874929422281
"YPD","1_3",777,"C15","B08","B8","1","E02","H01","G02_H01",1,3,"",NA,"G02_a1.1_H02_1","asexual","G02_H01","G02",19950,5731,20000,10161,-0.0940891845464753,-0.00150198265255467,-0.0925872018939206,"G02_a1.1_H02_1_B08","G02_a1.1_H02_1_B08",-0.04430225025945,-0.0482849516344706
